# 2025-02-10 20:37:51 /Users/victor/.pyenv/versions/3.12.7/bin/psfexportunicodes
# -o EASTSN.csv --allglyphs East Syriac Nohadra-Regular.ufo

.notdef,
.null,
noName00518,0288
noName00519,0289
noName00520,028A
noName00521,028B
noName00522,028C
noName00523,028D
noName00524,028E
noName00525,028F
noName00526,0290
noName00527,0291
noName00528,0292
noName00529,0293
noName00530,0294
noName00531,0295
noName00532,0296
noName00533,0297
noName00534,0298
noName00535,0299
noName00536,029A
noName00537,029B
noName00538,029C
noName00539,029D
noName00540,029E
noName00541,029F
noName00542,02A0
noName00543,02A1
noName00544,02A2
noName00545,02A3
noName00546,02A4
noName00547,02A5
noName00548,02A6
noName00549,02A7
nonbreakingspace,00A0
ntilde,00F1
numbersign,0023
o,006F
oacute,00F3
ocircumflex,00F4
odieresis,00F6
ograve,00F2
omacron,014D
one,0031
onehalf,00BD
onequarter,00BC
onesuperior,00B9
ordfeminine,00AA
ordmasculine,00BA
oslash,00F8
otilde,00F5
overscore,02C9
p,0070
paragraph,00B6
parenleft,0028
parenright,0029
percent,0025
period,002E
periodcentered,00B7
plus,002B
plusminus,00B1
q,0071
question,003F
questiondown,00BF
quotedbl,0022
quotedblleft,201C
quotedblright,201D
quoteleft,2018
quoteright,2019
quotesingle,0027
r,0072
registered,00AE
s,0073
section,00A7
semicolon,003B
seven,0037
six,0036
slash,002F
space,0020
sterling,00A3
t,0074
thorn,00FE
three,0033
threequarters,00BE
threesuperior,00B3
two,0032
twosuperior,00B2
u,0075
uacute,00FA
ucircumflex,00FB
udieresis,00FC
ugrave,00F9
umacron,016B
underscore,005F
v,0076
w,0077
x,0078
y,0079
yacute,00FD
ydieresis,00FF
yen,00A5
z,007A
zero,0030
